2025-01-27T16:56:25.620173Z [info     ] 2025-01-27 13:56:25,620 | INFO     | tap-csv.customers    | Beginning full_table sync of 'customers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=tap-csv
2025-01-27T16:56:27.215330Z [info     ] 2025-01-27 13:56:27,214 | INFO     | target-postgres.products | Inserting with SQL: INSERT INTO "1275d684_0f15_434c_9a88_20ea37f8239d" (product_id, product_name, supplier_id, category_id, quantity_per_unit, unit_price, units_in_stock, units_on_order, reorder_level, discontinued) VALUES (:product_id, :product_name, :supplier_id, :category_id, :quantity_per_unit, :unit_price, :units_in_stock, :units_on_order, :reorder_level, :discontinued) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.226517Z [info     ] 2025-01-27 13:56:27,225 | INFO     | target-postgres.public-categories | Inserting with SQL: INSERT INTO "754b1e9a_3122_4f77_b327_cb18fd0492f5" (category_id, category_name, description, picture) VALUES (:category_id, :category_name, :description, :picture) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.229084Z [info     ] 2025-01-27 13:56:27,228 | INFO     | target-postgres.employees | Inserting with SQL: INSERT INTO "653c932e_0d57_4b49_a762_4bb0080d0a3f" (employee_id, last_name, first_name, title, title_of_courtesy, birth_date, hire_date, address, city, region, postal_code, country, home_phone, extension, photo, notes, reports_to, photo_path) VALUES (:employee_id, :last_name, :first_name, :title, :title_of_courtesy, :birth_date, :hire_date, :address, :city, :region, :postal_code, :country, :home_phone, :extension, :photo, :notes, :reports_to, :photo_path) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.274887Z [info     ] 2025-01-27 13:56:27,274 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO e5e8bd3b_e92d_445a_ad6c_ee4f875e18f4 (order_id, product_id, unit_price, quantity, discount) VALUES (:order_id, :product_id, :unit_price, :quantity, :discount) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.279344Z [info     ] 2025-01-27 13:56:27,279 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.18032574653625488, "tags": {"stream": "region", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.301674Z [info     ] 2025-01-27 13:56:27,301 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2047748565673828, "tags": {"stream": "employees", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.310221Z [info     ] 2025-01-27 13:56:27,310 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.21173834800720215, "tags": {"stream": "public-categories", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.318547Z [info     ] 2025-01-27 13:56:27,318 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.22187471389770508, "tags": {"stream": "employee_territories", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.332063Z [info     ] 2025-01-27 13:56:27,331 | INFO     | target-postgres.shippers | Inserting with SQL: INSERT INTO "20cf4aae_6b97_40c3_b45b_2a97ed82ff8a" (shipper_id, company_name, phone) VALUES (:shipper_id, :company_name, :phone) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.343721Z [info     ] 2025-01-27 13:56:27,343 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.24602651596069336, "tags": {"stream": "products", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.355713Z [info     ] 2025-01-27 13:56:27,355 | INFO     | target-postgres.suppliers | Inserting with SQL: INSERT INTO "99f44f30_decd_43e6_993e_1e7031486d99" (supplier_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax, homepage) VALUES (:supplier_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax, :homepage) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.360182Z [info     ] 2025-01-27 13:56:27,360 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.08045816421508789, "tags": {"stream": "shippers", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.364904Z [info     ] 2025-01-27 13:56:27,364 | INFO     | target-postgres.territories | Inserting with SQL: INSERT INTO "886d6035_b341_4ab5_b39c_8cab03fe8116" (territory_id, territory_description, region_id) VALUES (:territory_id, :territory_description, :region_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.366363Z [info     ] 2025-01-27 13:56:27,366 | INFO     | target-postgres.us_states | Inserting with SQL: INSERT INTO dac119db_5274_4b8a_8248_026a7997aef4 (state_id, state_name, state_abbr, state_region) VALUES (:state_id, :state_name, :state_abbr, :state_region) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.369125Z [info     ] 2025-01-27 13:56:27,368 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.27260684967041016, "tags": {"stream": "customers", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.394114Z [info     ] 2025-01-27 13:56:27,393 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0921790599822998, "tags": {"stream": "suppliers", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.438185Z [info     ] 2025-01-27 13:56:27,402 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.09245681762695312, "tags": {"stream": "territories", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.438485Z [info     ] 2025-01-27 13:56:27,403 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.08450150489807129, "tags": {"stream": "us_states", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.465563Z [info     ] 2025-01-27 13:56:27,465 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3684096336364746, "tags": {"stream": "orders", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.526358Z [info     ] 2025-01-27 13:56:27,526 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.4293375015258789, "tags": {"stream": "order_details", "pid": 79414, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529249Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529448Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529567Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529657Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529741Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529825Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529906Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.order_details | Cleaning up order_details cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.529994Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530078Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.orders | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530158Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530272Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.products | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530361Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530441Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.public-categories | Cleaning up public-categories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530533Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "public-categories", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530617Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.region | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530698Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530777Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.shippers | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530855Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.530940Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.suppliers | Cleaning up suppliers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.531021Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.531099Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.territories | Cleaning up territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.531179Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.531258Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres.us_states | Cleaning up us_states cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.531336Z [info     ] 2025-01-27 13:56:27,529 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 79414}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.531432Z [info     ] 2025-01-27 13:56:27,529 | INFO     | target-postgres      | Emitting completed target state {"bookmarks": {"customers": {}, "employee_territories": {}, "employees": {}, "order_details": {}, "orders": {}, "products": {}, "public-categories": {}, "region": {}, "shippers": {}, "suppliers": {}, "territories": {}, "us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=02897104-efef-4138-8414-931657f4023d stdio=stderr string_id=target-postgres
2025-01-27T16:56:27.605240Z [info     ] Incremental state has been updated at 2025-01-27 16:56:27.605207+00:00.
2025-01-27T16:56:27.705809Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
