2025-01-26T21:17:16.648729Z [info     ] 2025-01-26 18:17:16,648 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.822388Z [info     ] 2025-01-26 18:17:16,822 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.822495Z [info     ] 2025-01-26 18:17:16,822 | INFO     | target-csv.products  | Initializing target sink for stream 'products'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.825889Z [info     ] 2025-01-26 18:17:16,825 | INFO     | target-csv.products  | Setting up products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.826103Z [info     ] 2025-01-26 18:17:16,825 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'territory_description' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.826200Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.826281Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.831235Z [info     ] 2025-01-26 18:17:16,831 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.831455Z [info     ] 2025-01-26 18:17:16,831 | INFO     | target-csv.region    | Initializing target sink for stream 'region'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.832304Z [info     ] 2025-01-26 18:17:16,832 | INFO     | target-csv.region    | Setting up region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.832447Z [info     ] 2025-01-26 18:17:16,832 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010252714157104492, "tags": {"stream": "public-territories", "pid": 32270, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.832562Z [info     ] 2025-01-26 18:17:16,832 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "public-territories", "pid": 32270, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.832648Z [info     ] 2025-01-26 18:17:16,832 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.832725Z [info     ] 2025-01-26 18:17:16,832 | INFO     | target-csv.shippers  | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.832832Z [info     ] 2025-01-26 18:17:16,832 | INFO     | tap-postgres.public-us_states | Beginning full_table sync of 'public-us_states'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.832912Z [info     ] 2025-01-26 18:17:16,832 | INFO     | tap-postgres.public-us_states | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.833853Z [info     ] 2025-01-26 18:17:16,833 | INFO     | target-csv.shippers  | Setting up shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.834262Z [info     ] 2025-01-26 18:17:16,834 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.834381Z [info     ] 2025-01-26 18:17:16,834 | INFO     | target-csv.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.837976Z [info     ] 2025-01-26 18:17:16,837 | INFO     | target-csv.suppliers | Setting up suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.840567Z [info     ] 2025-01-26 18:17:16,840 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.840708Z [info     ] 2025-01-26 18:17:16,840 | INFO     | target-csv.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.841975Z [info     ] 2025-01-26 18:17:16,841 | INFO     | target-csv.territories | Setting up territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.843485Z [info     ] 2025-01-26 18:17:16,843 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010555505752563477, "tags": {"stream": "public-us_states", "pid": 32270, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.843669Z [info     ] 2025-01-26 18:17:16,843 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "public-us_states", "pid": 32270, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=tap-postgres
2025-01-26T21:17:16.844135Z [info     ] 2025-01-26 18:17:16,844 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.844282Z [info     ] 2025-01-26 18:17:16,844 | INFO     | target-csv.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.845834Z [info     ] 2025-01-26 18:17:16,845 | INFO     | target-csv.us_states | Setting up us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.945335Z [info     ] 2025-01-26 18:17:16,945 | INFO     | target-csv           | Target 'target-csv' completed reading 1234 lines of input (13 schemas, 1207 records, 0 batch manifests, 14 state messages). cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.948137Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.categories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/categories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.948494Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.customers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/customers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.948687Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.categories | Writing 8 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.948825Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.employee_territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/employee_territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.949121Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.customers | Writing 91 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.949465Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.employees | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/employees.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.949763Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.orders    | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/orders.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950008Z [info     ] 2025-01-26 18:17:16,948 | INFO     | target-csv.employee_territories | Writing 49 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950122Z [info     ] 2025-01-26 18:17:16,949 | INFO     | target-csv.products  | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/products.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950209Z [info     ] 2025-01-26 18:17:16,949 | INFO     | target-csv.shippers  | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/shippers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950317Z [info     ] 2025-01-26 18:17:16,949 | INFO     | target-csv.region    | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/region.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950423Z [info     ] 2025-01-26 18:17:16,949 | INFO     | target-csv.employees | Writing 9 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950507Z [info     ] 2025-01-26 18:17:16,949 | INFO     | target-csv.orders    | Writing 830 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950614Z [info     ] 2025-01-26 18:17:16,949 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.002092123031616211, "tags": {"stream": "categories", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.950733Z [info     ] 2025-01-26 18:17:16,950 | INFO     | target-csv.products  | Writing 77 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.951292Z [info     ] 2025-01-26 18:17:16,950 | INFO     | target-csv.shippers  | Writing 6 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.952191Z [info     ] 2025-01-26 18:17:16,950 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0022101402282714844, "tags": {"stream": "customers", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.952733Z [info     ] 2025-01-26 18:17:16,950 | INFO     | target-csv.region    | Writing 4 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.953320Z [info     ] 2025-01-26 18:17:16,950 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0023031234741210938, "tags": {"stream": "employee_territories", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.954914Z [info     ] 2025-01-26 18:17:16,950 | INFO     | target-csv.suppliers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/suppliers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.955601Z [info     ] 2025-01-26 18:17:16,952 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.003467082977294922, "tags": {"stream": "products", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.955768Z [info     ] 2025-01-26 18:17:16,952 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.004265308380126953, "tags": {"stream": "employees", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.955957Z [info     ] 2025-01-26 18:17:16,954 | INFO     | target-csv.us_states | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/us_states.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.956364Z [info     ] 2025-01-26 18:17:16,954 | INFO     | target-csv.territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.956505Z [info     ] 2025-01-26 18:17:16,954 | INFO     | target-csv.suppliers | Writing 29 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.956601Z [info     ] 2025-01-26 18:17:16,955 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.006356239318847656, "tags": {"stream": "shippers", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.956752Z [info     ] 2025-01-26 18:17:16,955 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.006729841232299805, "tags": {"stream": "region", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.956862Z [info     ] 2025-01-26 18:17:16,955 | INFO     | target-csv.us_states | Writing 51 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.956949Z [info     ] 2025-01-26 18:17:16,956 | INFO     | target-csv.territories | Writing 53 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.957066Z [info     ] 2025-01-26 18:17:16,956 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.008110284805297852, "tags": {"stream": "orders", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.957519Z [info     ] 2025-01-26 18:17:16,957 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.006951570510864258, "tags": {"stream": "suppliers", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.957640Z [info     ] 2025-01-26 18:17:16,957 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0042002201080322266, "tags": {"stream": "us_states", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.957775Z [info     ] 2025-01-26 18:17:16,957 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0054857730865478516, "tags": {"stream": "territories", "pid": 32272, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958390Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.categories | Cleaning up categories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958526Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "categories", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958621Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.customer_customer_demo | Cleaning up customer_customer_demo cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958701Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "customer_customer_demo", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958778Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.customer_demographics | Cleaning up customer_demographics cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958853Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "customer_demographics", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.958925Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959041Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959124Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959199Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959279Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959357Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959430Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.orders    | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959503Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959574Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.products  | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959645Z [info     ] 2025-01-26 18:17:16,958 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 32272}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
2025-01-26T21:17:16.959717Z [info     ] 2025-01-26 18:17:16,958 | INFO     | target-csv.region    | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=ff08dc4f-3000-4a38-9920-121fd32138a9 stdio=stderr string_id=target-csv
