2025-01-26T23:06:47.286187Z [info     ] 2025-01-26 20:06:47,286 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.460884Z [info     ] 2025-01-26 20:06:47,460 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "public-suppliers", "pid": 50860, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.461075Z [info     ] 2025-01-26 20:06:47,461 | INFO     | tap-postgres.public-territories | Beginning full_table sync of 'public-territories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.461201Z [info     ] 2025-01-26 20:06:47,461 | INFO     | tap-postgres.public-territories | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.461440Z [info     ] 2025-01-26 20:06:47,461 | INFO     | target-csv.region    | Setting up region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.461644Z [info     ] 2025-01-26 20:06:47,461 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.461753Z [info     ] 2025-01-26 20:06:47,461 | INFO     | target-csv.shippers  | Initializing target sink for stream 'shippers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.462909Z [info     ] 2025-01-26 20:06:47,462 | INFO     | target-csv.shippers  | Setting up shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.463246Z [info     ] 2025-01-26 20:06:47,463 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.463355Z [info     ] 2025-01-26 20:06:47,463 | INFO     | target-csv.suppliers | Initializing target sink for stream 'suppliers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.465224Z [info     ] 2025-01-26 20:06:47,465 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'territory_description' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.465356Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.465444Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.467268Z [info     ] 2025-01-26 20:06:47,467 | INFO     | target-csv.suppliers | Setting up suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.469589Z [info     ] 2025-01-26 20:06:47,469 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.469786Z [info     ] 2025-01-26 20:06:47,469 | INFO     | target-csv.territories | Initializing target sink for stream 'territories'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.470833Z [info     ] 2025-01-26 20:06:47,470 | INFO     | target-csv.territories | Setting up territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.472124Z [info     ] 2025-01-26 20:06:47,471 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010773658752441406, "tags": {"stream": "public-territories", "pid": 50860, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.472276Z [info     ] 2025-01-26 20:06:47,472 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "public-territories", "pid": 50860, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.472392Z [info     ] 2025-01-26 20:06:47,472 | INFO     | tap-postgres.public-us_states | Beginning full_table sync of 'public-us_states'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.472476Z [info     ] 2025-01-26 20:06:47,472 | INFO     | tap-postgres.public-us_states | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.472741Z [info     ] 2025-01-26 20:06:47,472 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.472856Z [info     ] 2025-01-26 20:06:47,472 | INFO     | target-csv.us_states | Initializing target sink for stream 'us_states'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.474367Z [info     ] 2025-01-26 20:06:47,474 | INFO     | target-csv.us_states | Setting up us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.482675Z [info     ] 2025-01-26 20:06:47,482 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010089635848999023, "tags": {"stream": "public-us_states", "pid": 50860, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.482932Z [info     ] 2025-01-26 20:06:47,482 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "public-us_states", "pid": 50860, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=tap-postgres
2025-01-26T23:06:47.582044Z [info     ] 2025-01-26 20:06:47,581 | INFO     | target-csv           | Target 'target-csv' completed reading 1234 lines of input (13 schemas, 1207 records, 0 batch manifests, 14 state messages). cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.584708Z [info     ] 2025-01-26 20:06:47,584 | INFO     | target-csv.categories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/categories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.584853Z [info     ] 2025-01-26 20:06:47,584 | INFO     | target-csv.categories | Writing 8 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585083Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.employee_territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/employee_territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585191Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.employee_territories | Writing 49 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585289Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.employees | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/employees.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585367Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.employees | Writing 9 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585488Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.customers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/customers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585586Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.customers | Writing 91 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585696Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.region    | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/region.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585793Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.region    | Writing 4 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585868Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.products  | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/products.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.585980Z [info     ] 2025-01-26 20:06:47,585 | INFO     | target-csv.products  | Writing 77 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.586234Z [info     ] 2025-01-26 20:06:47,586 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0016598701477050781, "tags": {"stream": "categories", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.586716Z [info     ] 2025-01-26 20:06:47,586 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.001283407211303711, "tags": {"stream": "products", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.587015Z [info     ] 2025-01-26 20:06:47,586 | INFO     | target-csv.shippers  | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/shippers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.587154Z [info     ] 2025-01-26 20:06:47,586 | INFO     | target-csv.shippers  | Writing 6 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.587643Z [info     ] 2025-01-26 20:06:47,587 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.002627134323120117, "tags": {"stream": "employees", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.587799Z [info     ] 2025-01-26 20:06:47,587 | INFO     | target-csv.territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.587911Z [info     ] 2025-01-26 20:06:47,587 | INFO     | target-csv.territories | Writing 53 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588078Z [info     ] 2025-01-26 20:06:47,587 | INFO     | target-csv.us_states | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/us_states.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588199Z [info     ] 2025-01-26 20:06:47,587 | INFO     | target-csv.us_states | Writing 51 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588337Z [info     ] 2025-01-26 20:06:47,588 | INFO     | target-csv.orders    | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/orders.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588447Z [info     ] 2025-01-26 20:06:47,588 | INFO     | target-csv.orders    | Writing 830 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588554Z [info     ] 2025-01-26 20:06:47,588 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.002476215362548828, "tags": {"stream": "shippers", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588694Z [info     ] 2025-01-26 20:06:47,588 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0009860992431640625, "tags": {"stream": "us_states", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588832Z [info     ] 2025-01-26 20:06:47,588 | INFO     | target-csv.suppliers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/suppliers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.588943Z [info     ] 2025-01-26 20:06:47,588 | INFO     | target-csv.suppliers | Writing 29 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.589098Z [info     ] 2025-01-26 20:06:47,588 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.004025697708129883, "tags": {"stream": "employee_territories", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.589230Z [info     ] 2025-01-26 20:06:47,589 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0034961700439453125, "tags": {"stream": "region", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.589552Z [info     ] 2025-01-26 20:06:47,589 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.004956960678100586, "tags": {"stream": "customers", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.590148Z [info     ] 2025-01-26 20:06:47,590 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.003362417221069336, "tags": {"stream": "territories", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.590528Z [info     ] 2025-01-26 20:06:47,590 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.00422978401184082, "tags": {"stream": "suppliers", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.593294Z [info     ] 2025-01-26 20:06:47,593 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.008014678955078125, "tags": {"stream": "orders", "pid": 50862, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.594920Z [info     ] 2025-01-26 20:06:47,594 | INFO     | target-csv.categories | Cleaning up categories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595135Z [info     ] 2025-01-26 20:06:47,594 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "categories", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595275Z [info     ] 2025-01-26 20:06:47,594 | INFO     | target-csv.customer_customer_demo | Cleaning up customer_customer_demo cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595403Z [info     ] 2025-01-26 20:06:47,594 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "customer_customer_demo", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595532Z [info     ] 2025-01-26 20:06:47,594 | INFO     | target-csv.customer_demographics | Cleaning up customer_demographics cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595615Z [info     ] 2025-01-26 20:06:47,594 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "customer_demographics", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595691Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595766Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595838Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595908Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.595995Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596095Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596200Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.orders    | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596279Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596351Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.products  | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596420Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596490Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.region    | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596559Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596629Z [info     ] 2025-01-26 20:06:47,595 | INFO     | target-csv.shippers  | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
2025-01-26T23:06:47.596699Z [info     ] 2025-01-26 20:06:47,595 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 50862}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=62672bde-87e4-419e-990a-2a698356f3ea stdio=stderr string_id=target-csv
