2025-01-27T17:35:05.276278Z [info     ] 2025-01-27 14:35:05,276 | INFO     | tap-csv.customers    | Beginning full_table sync of 'customers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=tap-csv
2025-01-27T17:35:07.850524Z [info     ] 2025-01-27 14:35:07,850 | INFO     | target-postgres.employee_territories | Inserting with SQL: INSERT INTO "80c3012c_fa94_4688_aa51_f63818cb2df4" (employee_id, territory_id) VALUES (:employee_id, :territory_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.853480Z [info     ] 2025-01-27 14:35:07,852 | INFO     | target-postgres.products | Inserting with SQL: INSERT INTO dfc51b0f_1ebc_4b19_b5bb_02d88223ff0a (product_id, product_name, supplier_id, category_id, quantity_per_unit, unit_price, units_in_stock, units_on_order, reorder_level, discontinued) VALUES (:product_id, :product_name, :supplier_id, :category_id, :quantity_per_unit, :unit_price, :units_in_stock, :units_on_order, :reorder_level, :discontinued) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.862803Z [info     ] 2025-01-27 14:35:07,862 | INFO     | target-postgres.customers | Inserting with SQL: INSERT INTO e7a863a0_477a_41fa_b59a_78ffd214e83e (customer_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax) VALUES (:customer_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.867305Z [info     ] 2025-01-27 14:35:07,866 | INFO     | target-postgres.employees | Inserting with SQL: INSERT INTO "3b3a659e_44c4_4bc3_bf8d_f98959503da5" (employee_id, last_name, first_name, title, title_of_courtesy, birth_date, hire_date, address, city, region, postal_code, country, home_phone, extension, photo, notes, reports_to, photo_path) VALUES (:employee_id, :last_name, :first_name, :title, :title_of_courtesy, :birth_date, :hire_date, :address, :city, :region, :postal_code, :country, :home_phone, :extension, :photo, :notes, :reports_to, :photo_path) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.876126Z [info     ] 2025-01-27 14:35:07,875 | INFO     | target-postgres.region | Inserting with SQL: INSERT INTO fad60dee_efcb_436d_bd3a_cb005917f2b1 (region_id, region_description) VALUES (:region_id, :region_description) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.884593Z [info     ] 2025-01-27 14:35:07,883 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO c3cc14f7_2d60_4327_a593_dc765cf5ae68 (order_id, product_id, unit_price, quantity, discount) VALUES (:order_id, :product_id, :unit_price, :quantity, :discount) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.937367Z [info     ] 2025-01-27 14:35:07,936 | INFO     | target-postgres.orders | Inserting with SQL: INSERT INTO "744c97f8_baa2_4dea_bafd_cbe084ff5e6f" (order_id, customer_id, employee_id, order_date, required_date, shipped_date, ship_via, freight, ship_name, ship_address, ship_city, ship_region, ship_postal_code, ship_country) VALUES (:order_id, :customer_id, :employee_id, :order_date, :required_date, :shipped_date, :ship_via, :freight, :ship_name, :ship_address, :ship_city, :ship_region, :ship_postal_code, :ship_country) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.965961Z [info     ] 2025-01-27 14:35:07,965 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2574503421783447, "tags": {"stream": "employees", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.967036Z [info     ] 2025-01-27 14:35:07,966 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2561628818511963, "tags": {"stream": "public-categories", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.967754Z [info     ] 2025-01-27 14:35:07,966 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2559185028076172, "tags": {"stream": "region", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:07.982449Z [info     ] 2025-01-27 14:35:07,982 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.27408337593078613, "tags": {"stream": "employee_territories", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.017696Z [info     ] 2025-01-27 14:35:08,017 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3084883689880371, "tags": {"stream": "products", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.031742Z [info     ] 2025-01-27 14:35:08,030 | INFO     | target-postgres.suppliers | Inserting with SQL: INSERT INTO aa13c52f_c0d9_40f3_8424_e10bdadef7ca (supplier_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax, homepage) VALUES (:supplier_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax, :homepage) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.037099Z [info     ] 2025-01-27 14:35:08,036 | INFO     | target-postgres.shippers | Inserting with SQL: INSERT INTO "27c9c8e4_fb13_496f_9588_cc5dbff8a54d" (shipper_id, company_name, phone) VALUES (:shipper_id, :company_name, :phone) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.043779Z [info     ] 2025-01-27 14:35:08,037 | INFO     | target-postgres.territories | Inserting with SQL: INSERT INTO "6de7206b_da7b_44e9_bf56_ac529038255f" (territory_id, territory_description, region_id) VALUES (:territory_id, :territory_description, :region_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.044488Z [info     ] 2025-01-27 14:35:08,043 | INFO     | target-postgres.us_states | Inserting with SQL: INSERT INTO "3d2a54b6_2163_4cbc_bf05_63c022d57a5a" (state_id, state_name, state_abbr, state_region) VALUES (:state_id, :state_name, :state_abbr, :state_region) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.059827Z [info     ] 2025-01-27 14:35:08,059 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.35155820846557617, "tags": {"stream": "customers", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.067999Z [info     ] 2025-01-27 14:35:08,067 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.10107827186584473, "tags": {"stream": "shippers", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.077119Z [info     ] 2025-01-27 14:35:08,076 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.10988211631774902, "tags": {"stream": "suppliers", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.085081Z [info     ] 2025-01-27 14:35:08,084 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.1022484302520752, "tags": {"stream": "us_states", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.093476Z [info     ] 2025-01-27 14:35:08,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.12314367294311523, "tags": {"stream": "territories", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.160139Z [info     ] 2025-01-27 14:35:08,159 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.45130014419555664, "tags": {"stream": "orders", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.207359Z [info     ] 2025-01-27 14:35:08,207 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.498737096786499, "tags": {"stream": "order_details", "pid": 95590, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.212476Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.212752Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.212925Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213027Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213137Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213264Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213360Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.order_details | Cleaning up order_details cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213454Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213573Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.orders | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213686Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213771Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.products | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213902Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.213993Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.public-categories | Cleaning up public-categories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214079Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "public-categories", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214184Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.region | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214271Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214344Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.shippers | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214416Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214495Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.suppliers | Cleaning up suppliers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214584Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214658Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.territories | Cleaning up territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214756Z [info     ] 2025-01-27 14:35:08,212 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214874Z [info     ] 2025-01-27 14:35:08,212 | INFO     | target-postgres.us_states | Cleaning up us_states cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.214951Z [info     ] 2025-01-27 14:35:08,213 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 95590}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.215026Z [info     ] 2025-01-27 14:35:08,213 | INFO     | target-postgres      | Emitting completed target state {"bookmarks": {"customers": {}, "employee_territories": {}, "employees": {}, "order_details": {}, "orders": {}, "products": {}, "public-categories": {}, "region": {}, "shippers": {}, "suppliers": {}, "territories": {}, "us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=23098603-b319-47ba-8ca7-6bbfd79ecfa4 stdio=stderr string_id=target-postgres
2025-01-27T17:35:08.390321Z [info     ] Incremental state has been updated at 2025-01-27 17:35:08.390290+00:00.
2025-01-27T17:35:08.474668Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
