2025-01-27T00:00:43.114004Z [info     ] 2025-01-26 21:00:43,113 | INFO     | tap-csv.customers    | Beginning full_table sync of 'customers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=tap-csv
2025-01-27T00:00:44.066202Z [info     ] 2025-01-26 21:00:44,065 | INFO     | target-postgres.customers | Inserting with SQL: INSERT INTO c426f24d_365f_40df_87ec_f79c5f528e3a (customer_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax) VALUES (:customer_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.079807Z [info     ] 2025-01-26 21:00:44,079 | INFO     | target-postgres.orders | Inserting with SQL: INSERT INTO e4897044_73f8_466d_8c4d_0ef7190e2578 (order_id, customer_id, employee_id, order_date, required_date, shipped_date, ship_via, freight, ship_name, ship_address, ship_city, ship_region, ship_postal_code, ship_country) VALUES (:order_id, :customer_id, :employee_id, :order_date, :required_date, :shipped_date, :ship_via, :freight, :ship_name, :ship_address, :ship_city, :ship_region, :ship_postal_code, :ship_country) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.086833Z [info     ] 2025-01-26 21:00:44,086 | INFO     | target-postgres.products | Inserting with SQL: INSERT INTO a129d256_16bf_4828_96d0_47d2aac9931a (product_id, product_name, supplier_id, category_id, quantity_per_unit, unit_price, units_in_stock, units_on_order, reorder_level, discontinued) VALUES (:product_id, :product_name, :supplier_id, :category_id, :quantity_per_unit, :unit_price, :units_in_stock, :units_on_order, :reorder_level, :discontinued) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.093885Z [info     ] 2025-01-26 21:00:44,092 | INFO     | target-postgres.employees | Inserting with SQL: INSERT INTO "3f9c1523_216e_4d67_bace_31f2532158c2" (employee_id, last_name, first_name, title, title_of_courtesy, birth_date, hire_date, address, city, region, postal_code, country, home_phone, extension, photo, notes, reports_to, photo_path) VALUES (:employee_id, :last_name, :first_name, :title, :title_of_courtesy, :birth_date, :hire_date, :address, :city, :region, :postal_code, :country, :home_phone, :extension, :photo, :notes, :reports_to, :photo_path) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.145913Z [info     ] 2025-01-26 21:00:44,145 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO "82c16634_ef1b_42ce_8ec6_f423de9ea026" (order_id, product_id, unit_price, quantity, discount) VALUES (:order_id, :product_id, :unit_price, :quantity, :discount) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.152807Z [info     ] 2025-01-26 21:00:44,152 | INFO     | target-postgres.region | Inserting with SQL: INSERT INTO ae0c6b6e_95b0_4d37_bec3_eac2040df875 (region_id, region_description) VALUES (:region_id, :region_description) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.161365Z [info     ] 2025-01-26 21:00:44,161 | INFO     | target-postgres.public-categories | Inserting with SQL: INSERT INTO "4af4d41b_76e5_43ef_90ad_9a386fec98c9" (category_id, category_name, description, picture) VALUES (:category_id, :category_name, :description, :picture) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.183510Z [info     ] 2025-01-26 21:00:44,183 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.198150634765625, "tags": {"stream": "region", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.192133Z [info     ] 2025-01-26 21:00:44,191 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.21059441566467285, "tags": {"stream": "employees", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.192439Z [info     ] 2025-01-26 21:00:44,192 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2092735767364502, "tags": {"stream": "public-categories", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.207963Z [info     ] 2025-01-26 21:00:44,207 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.22624659538269043, "tags": {"stream": "employee_territories", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.237213Z [info     ] 2025-01-26 21:00:44,236 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.25429224967956543, "tags": {"stream": "products", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.249256Z [info     ] 2025-01-26 21:00:44,248 | INFO     | target-postgres.shippers | Inserting with SQL: INSERT INTO c4349c35_ae9d_4e42_9982_448e576ee146 (shipper_id, company_name, phone) VALUES (:shipper_id, :company_name, :phone) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.259542Z [info     ] 2025-01-26 21:00:44,259 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.27817344665527344, "tags": {"stream": "customers", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.263582Z [info     ] 2025-01-26 21:00:44,263 | INFO     | target-postgres.territories | Inserting with SQL: INSERT INTO e67877bb_6820_408a_a229_d8003530f213 (territory_id, territory_description, region_id) VALUES (:territory_id, :territory_description, :region_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.268636Z [info     ] 2025-01-26 21:00:44,268 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.08456015586853027, "tags": {"stream": "shippers", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.270768Z [info     ] 2025-01-26 21:00:44,269 | INFO     | target-postgres.suppliers | Inserting with SQL: INSERT INTO "9f87e05e_9216_476c_8137_fe83cb08c118" (supplier_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax, homepage) VALUES (:supplier_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax, :homepage) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.278931Z [info     ] 2025-01-26 21:00:44,278 | INFO     | target-postgres.us_states | Inserting with SQL: INSERT INTO "1e9f2c2c_fd02_41ae_a5c9_5a027e563ba0" (state_id, state_name, state_abbr, state_region) VALUES (:state_id, :state_name, :state_abbr, :state_region) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.301673Z [info     ] 2025-01-26 21:00:44,301 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.10865569114685059, "tags": {"stream": "territories", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.310316Z [info     ] 2025-01-26 21:00:44,309 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.11781477928161621, "tags": {"stream": "suppliers", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.318365Z [info     ] 2025-01-26 21:00:44,318 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.10934305191040039, "tags": {"stream": "us_states", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.378241Z [info     ] 2025-01-26 21:00:44,377 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3963899612426758, "tags": {"stream": "orders", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.407070Z [info     ] 2025-01-26 21:00:44,406 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.42511463165283203, "tags": {"stream": "order_details", "pid": 66113, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414143Z [info     ] 2025-01-26 21:00:44,413 | INFO     | target-postgres.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414372Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414482Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414582Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414678Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414775Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414871Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.order_details | Cleaning up order_details cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.414973Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415080Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.orders | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415175Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415268Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.products | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415359Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415482Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.public-categories | Cleaning up public-categories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415579Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "public-categories", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415687Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.region | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415780Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415858Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.shippers | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.415934Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416027Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.suppliers | Cleaning up suppliers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416109Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416185Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.territories | Cleaning up territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416258Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416334Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres.us_states | Cleaning up us_states cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416406Z [info     ] 2025-01-26 21:00:44,414 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 66113}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.416482Z [info     ] 2025-01-26 21:00:44,414 | INFO     | target-postgres      | Emitting completed target state {"bookmarks": {"customers": {}, "employee_territories": {}, "employees": {}, "order_details": {}, "orders": {}, "products": {}, "public-categories": {}, "region": {}, "shippers": {}, "suppliers": {}, "territories": {}, "us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=fbb6215c-07fb-4ea6-947f-4a8afcfebfef stdio=stderr string_id=target-postgres
2025-01-27T00:00:44.479498Z [info     ] Incremental state has been updated at 2025-01-27 00:00:44.479464+00:00.
2025-01-27T00:00:44.647098Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
