2025-01-26T19:57:19.449909Z [info     ] 2025-01-26 16:57:19,449 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.629521Z [info     ] 2025-01-26 16:57:19,629 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'territory_description' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.629689Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.629824Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.631468Z [info     ] 2025-01-26 16:57:19,631 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.631673Z [info     ] 2025-01-26 16:57:19,631 | INFO     | target-csv.public-products | Initializing target sink for stream 'public-products'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.634977Z [info     ] 2025-01-26 16:57:19,634 | INFO     | target-csv.public-products | Setting up public-products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.635744Z [info     ] 2025-01-26 16:57:19,635 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010162115097045898, "tags": {"stream": "public-territories", "pid": 13275, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.635881Z [info     ] 2025-01-26 16:57:19,635 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "public-territories", "pid": 13275, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.636004Z [info     ] 2025-01-26 16:57:19,635 | INFO     | tap-postgres.public-us_states | Beginning full_table sync of 'public-us_states'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.636113Z [info     ] 2025-01-26 16:57:19,635 | INFO     | tap-postgres.public-us_states | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.640715Z [info     ] 2025-01-26 16:57:19,640 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.641006Z [info     ] 2025-01-26 16:57:19,640 | INFO     | target-csv.public-region | Initializing target sink for stream 'public-region'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.641864Z [info     ] 2025-01-26 16:57:19,641 | INFO     | target-csv.public-region | Setting up public-region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.642089Z [info     ] 2025-01-26 16:57:19,642 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.642273Z [info     ] 2025-01-26 16:57:19,642 | INFO     | target-csv.public-shippers | Initializing target sink for stream 'public-shippers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.643405Z [info     ] 2025-01-26 16:57:19,643 | INFO     | target-csv.public-shippers | Setting up public-shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.643755Z [info     ] 2025-01-26 16:57:19,643 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.643908Z [info     ] 2025-01-26 16:57:19,643 | INFO     | target-csv.public-suppliers | Initializing target sink for stream 'public-suppliers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.647240Z [info     ] 2025-01-26 16:57:19,647 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.010940790176391602, "tags": {"stream": "public-us_states", "pid": 13275, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.647428Z [info     ] 2025-01-26 16:57:19,647 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "public-us_states", "pid": 13275, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=tap-postgres
2025-01-26T19:57:19.647654Z [info     ] 2025-01-26 16:57:19,647 | INFO     | target-csv.public-suppliers | Setting up public-suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.649940Z [info     ] 2025-01-26 16:57:19,649 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.650092Z [info     ] 2025-01-26 16:57:19,649 | INFO     | target-csv.public-territories | Initializing target sink for stream 'public-territories'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.651106Z [info     ] 2025-01-26 16:57:19,651 | INFO     | target-csv.public-territories | Setting up public-territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.652835Z [info     ] 2025-01-26 16:57:19,652 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.652995Z [info     ] 2025-01-26 16:57:19,652 | INFO     | target-csv.public-us_states | Initializing target sink for stream 'public-us_states'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.654408Z [info     ] 2025-01-26 16:57:19,654 | INFO     | target-csv.public-us_states | Setting up public-us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.741391Z [info     ] 2025-01-26 16:57:19,741 | INFO     | target-csv           | Target 'target-csv' completed reading 1234 lines of input (13 schemas, 1207 records, 0 batch manifests, 14 state messages). cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.744165Z [info     ] 2025-01-26 16:57:19,744 | INFO     | target-csv.public-categories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-categories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.744302Z [info     ] 2025-01-26 16:57:19,744 | INFO     | target-csv.public-categories | Writing 8 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.744731Z [info     ] 2025-01-26 16:57:19,744 | INFO     | target-csv.public-customers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-customers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.744902Z [info     ] 2025-01-26 16:57:19,744 | INFO     | target-csv.public-customers | Writing 91 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.745042Z [info     ] 2025-01-26 16:57:19,744 | INFO     | target-csv.public-employees | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-employees.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.745135Z [info     ] 2025-01-26 16:57:19,744 | INFO     | target-csv.public-employees | Writing 9 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.745236Z [info     ] 2025-01-26 16:57:19,745 | INFO     | target-csv.public-orders | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-orders.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.745319Z [info     ] 2025-01-26 16:57:19,745 | INFO     | target-csv.public-orders | Writing 830 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.745805Z [info     ] 2025-01-26 16:57:19,745 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0018014907836914062, "tags": {"stream": "public-categories", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746001Z [info     ] 2025-01-26 16:57:19,745 | INFO     | target-csv.public-products | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-products.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746109Z [info     ] 2025-01-26 16:57:19,745 | INFO     | target-csv.public-products | Writing 77 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746204Z [info     ] 2025-01-26 16:57:19,746 | INFO     | target-csv.public-employee_territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-employee_territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746284Z [info     ] 2025-01-26 16:57:19,746 | INFO     | target-csv.public-employee_territories | Writing 49 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746376Z [info     ] 2025-01-26 16:57:19,746 | INFO     | target-csv.public-region | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-region.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746474Z [info     ] 2025-01-26 16:57:19,746 | INFO     | target-csv.public-region | Writing 4 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746572Z [info     ] 2025-01-26 16:57:19,746 | INFO     | target-csv.public-suppliers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-suppliers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746649Z [info     ] 2025-01-26 16:57:19,746 | INFO     | target-csv.public-suppliers | Writing 29 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.746857Z [info     ] 2025-01-26 16:57:19,746 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0028045177459716797, "tags": {"stream": "public-customers", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.747186Z [info     ] 2025-01-26 16:57:19,747 | INFO     | target-csv.public-shippers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-shippers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.747312Z [info     ] 2025-01-26 16:57:19,747 | INFO     | target-csv.public-shippers | Writing 6 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.747415Z [info     ] 2025-01-26 16:57:19,747 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0028405189514160156, "tags": {"stream": "public-employees", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.747526Z [info     ] 2025-01-26 16:57:19,747 | INFO     | target-csv.public-territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.747644Z [info     ] 2025-01-26 16:57:19,747 | INFO     | target-csv.public-territories | Writing 53 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.748076Z [info     ] 2025-01-26 16:57:19,748 | INFO     | target-csv.public-us_states | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-us_states.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.748204Z [info     ] 2025-01-26 16:57:19,748 | INFO     | target-csv.public-us_states | Writing 51 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.748288Z [info     ] 2025-01-26 16:57:19,748 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.003907918930053711, "tags": {"stream": "public-employee_territories", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.748400Z [info     ] 2025-01-26 16:57:19,748 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.00323486328125, "tags": {"stream": "public-products", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.748834Z [info     ] 2025-01-26 16:57:19,748 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.002895832061767578, "tags": {"stream": "public-suppliers", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.748953Z [info     ] 2025-01-26 16:57:19,748 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.003576993942260742, "tags": {"stream": "public-region", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.749153Z [info     ] 2025-01-26 16:57:19,749 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.003268003463745117, "tags": {"stream": "public-shippers", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.749291Z [info     ] 2025-01-26 16:57:19,749 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0018918514251708984, "tags": {"stream": "public-us_states", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.749774Z [info     ] 2025-01-26 16:57:19,749 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0028290748596191406, "tags": {"stream": "public-territories", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.752864Z [info     ] 2025-01-26 16:57:19,752 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.008240222930908203, "tags": {"stream": "public-orders", "pid": 13277, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.754501Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-categories | Cleaning up public-categories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.754700Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "public-categories", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.754835Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-customer_customer_demo | Cleaning up public-customer_customer_demo cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.754958Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_customer_demo", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755072Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-customer_demographics | Cleaning up public-customer_demographics cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755185Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_demographics", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755303Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-customers | Cleaning up public-customers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755441Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "public-customers", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755558Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-employee_territories | Cleaning up public-employee_territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755640Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "public-employee_territories", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755715Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-employees | Cleaning up public-employees cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755794Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "public-employees", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755899Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-orders | Cleaning up public-orders cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.755978Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "public-orders", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756067Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-products | Cleaning up public-products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756154Z [info     ] 2025-01-26 16:57:19,754 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "public-products", "pid": 13277}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
2025-01-26T19:57:19.756252Z [info     ] 2025-01-26 16:57:19,754 | INFO     | target-csv.public-region | Cleaning up public-region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=af045281-2608-4d0e-a8f0-31d810d6349e stdio=stderr string_id=target-csv
