2025-01-26T21:51:10.791259Z [info     ] 2025-01-26 18:51:10,791 | INFO     | tap-csv.customers    | Beginning full_table sync of 'customers'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=tap-csv
2025-01-26T21:51:14.563521Z [info     ] 2025-01-26 18:51:14,562 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO c402eff2_fbf5_48dd_ad61_06edfa6e5984 (order_id, product_id, unit_price, quantity, discount) VALUES (:order_id, :product_id, :unit_price, :quantity, :discount) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.572978Z [info     ] 2025-01-26 18:51:14,572 | INFO     | target-postgres.region | Inserting with SQL: INSERT INTO cc1f7043_052d_45d4_8df8_bde924f8c750 (region_id, region_description) VALUES (:region_id, :region_description) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.575611Z [info     ] 2025-01-26 18:51:14,575 | INFO     | target-postgres.products | Inserting with SQL: INSERT INTO "6c7b9ac8_1f77_4be7_86b0_ccafbae44e95" (product_id, product_name, supplier_id, category_id, quantity_per_unit, unit_price, units_in_stock, units_on_order, reorder_level, discontinued) VALUES (:product_id, :product_name, :supplier_id, :category_id, :quantity_per_unit, :unit_price, :units_in_stock, :units_on_order, :reorder_level, :discontinued) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.629422Z [info     ] 2025-01-26 18:51:14,628 | INFO     | target-postgres.orders | Inserting with SQL: INSERT INTO "7031aac3_fd00_478a_b0c9_0d8eddd8804d" (order_id, customer_id, employee_id, order_date, required_date, shipped_date, ship_via, freight, ship_name, ship_address, ship_city, ship_region, ship_postal_code, ship_country) VALUES (:order_id, :customer_id, :employee_id, :order_date, :required_date, :shipped_date, :ship_via, :freight, :ship_name, :ship_address, :ship_city, :ship_region, :ship_postal_code, :ship_country) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.640781Z [info     ] 2025-01-26 18:51:14,639 | INFO     | target-postgres.employees | Inserting with SQL: INSERT INTO "581e3108_24f0_4089_8054_9e10237da632" (employee_id, last_name, first_name, title, title_of_courtesy, birth_date, hire_date, address, city, region, postal_code, country, home_phone, extension, photo, notes, reports_to, photo_path) VALUES (:employee_id, :last_name, :first_name, :title, :title_of_courtesy, :birth_date, :hire_date, :address, :city, :region, :postal_code, :country, :home_phone, :extension, :photo, :notes, :reports_to, :photo_path) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.644056Z [info     ] 2025-01-26 18:51:14,643 | INFO     | target-postgres.public-categories | Inserting with SQL: INSERT INTO a1aff50b_77fc_4b72_86b3_26dd67e7c2f7 (category_id, category_name, description, picture) VALUES (:category_id, :category_name, :description, :picture) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.778273Z [info     ] 2025-01-26 18:51:14,777 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3427155017852783, "tags": {"stream": "products", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.779747Z [info     ] 2025-01-26 18:51:14,778 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3425471782684326, "tags": {"stream": "public-categories", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.780099Z [info     ] 2025-01-26 18:51:14,778 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.34221506118774414, "tags": {"stream": "region", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.780297Z [info     ] 2025-01-26 18:51:14,778 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3446669578552246, "tags": {"stream": "employees", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.780487Z [info     ] 2025-01-26 18:51:14,778 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.34515380859375, "tags": {"stream": "customers", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.781529Z [info     ] 2025-01-26 18:51:14,779 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3452010154724121, "tags": {"stream": "employee_territories", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.796270Z [info     ] 2025-01-26 18:51:14,795 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.36138057708740234, "tags": {"stream": "orders", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.827037Z [info     ] 2025-01-26 18:51:14,826 | INFO     | target-postgres.shippers | Inserting with SQL: INSERT INTO "4c95253b_08a7_47d0_a75a_b422b496d985" (shipper_id, company_name, phone) VALUES (:shipper_id, :company_name, :phone) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.828971Z [info     ] 2025-01-26 18:51:14,828 | INFO     | target-postgres.suppliers | Inserting with SQL: INSERT INTO "9bd0fc05_50fd_4a0c_96aa_a221e2cbfb5d" (supplier_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax, homepage) VALUES (:supplier_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax, :homepage) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.834117Z [info     ] 2025-01-26 18:51:14,833 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.39963436126708984, "tags": {"stream": "order_details", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.836525Z [info     ] 2025-01-26 18:51:14,836 | INFO     | target-postgres.us_states | Inserting with SQL: INSERT INTO "1c92f8c9_5c53_4e3b_960d_06807662b98b" (state_id, state_name, state_abbr, state_region) VALUES (:state_id, :state_name, :state_abbr, :state_region) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.837792Z [info     ] 2025-01-26 18:51:14,837 | INFO     | target-postgres.territories | Inserting with SQL: INSERT INTO "33221280_6cbc_4d7f_b336_f695c8c2741a" (territory_id, territory_description, region_id) VALUES (:territory_id, :territory_description, :region_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.850501Z [info     ] 2025-01-26 18:51:14,850 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.07190275192260742, "tags": {"stream": "shippers", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.859041Z [info     ] 2025-01-26 18:51:14,858 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.07864713668823242, "tags": {"stream": "suppliers", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.866892Z [info     ] 2025-01-26 18:51:14,866 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.08678817749023438, "tags": {"stream": "territories", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.867180Z [info     ] 2025-01-26 18:51:14,866 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.08681702613830566, "tags": {"stream": "us_states", "pid": 39764, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.871784Z [info     ] 2025-01-26 18:51:14,871 | INFO     | target-postgres.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872054Z [info     ] 2025-01-26 18:51:14,871 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872195Z [info     ] 2025-01-26 18:51:14,871 | INFO     | target-postgres.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872325Z [info     ] 2025-01-26 18:51:14,871 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872431Z [info     ] 2025-01-26 18:51:14,871 | INFO     | target-postgres.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872519Z [info     ] 2025-01-26 18:51:14,871 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872601Z [info     ] 2025-01-26 18:51:14,871 | INFO     | target-postgres.order_details | Cleaning up order_details cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872720Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872806Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.orders | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872881Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.872956Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.products | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873054Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873132Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.public-categories | Cleaning up public-categories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873205Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "public-categories", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873278Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.region | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873352Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873424Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.shippers | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873495Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873571Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.suppliers | Cleaning up suppliers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873644Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873714Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.territories | Cleaning up territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873784Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873854Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres.us_states | Cleaning up us_states cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.873923Z [info     ] 2025-01-26 18:51:14,872 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 39764}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:14.874001Z [info     ] 2025-01-26 18:51:14,872 | INFO     | target-postgres      | Emitting completed target state {"bookmarks": {"customers": {}, "employee_territories": {}, "employees": {}, "order_details": {}, "orders": {}, "products": {}, "public-categories": {}, "region": {}, "shippers": {}, "suppliers": {}, "territories": {}, "us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=bd890f02-0db7-4b03-91e6-0cfd347ab585 stdio=stderr string_id=target-postgres
2025-01-26T21:51:15.048702Z [info     ] Incremental state has been updated at 2025-01-26 21:51:15.048656+00:00.
2025-01-26T21:51:15.124044Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
