2025-01-26T20:41:13.615118Z [info     ] 2025-01-26 17:41:13,614 | INFO     | tap-postgres.public-categories | Beginning full_table sync of 'public-categories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.793150Z [info     ] 2025-01-26 17:41:13,792 | INFO     | target-csv.public-products | Initializing target sink for stream 'public-products'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.796003Z [info     ] 2025-01-26 17:41:13,795 | INFO     | target-csv.public-products | Setting up public-products cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.797740Z [info     ] 2025-01-26 17:41:13,797 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.011858701705932617, "tags": {"stream": "public-suppliers", "pid": 25068, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.797896Z [info     ] 2025-01-26 17:41:13,797 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "public-suppliers", "pid": 25068, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.798029Z [info     ] 2025-01-26 17:41:13,797 | INFO     | tap-postgres.public-territories | Beginning full_table sync of 'public-territories'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.798128Z [info     ] 2025-01-26 17:41:13,797 | INFO     | tap-postgres.public-territories | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.801435Z [info     ] 2025-01-26 17:41:13,801 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.801676Z [info     ] 2025-01-26 17:41:13,801 | INFO     | target-csv.public-region | Initializing target sink for stream 'public-region'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.802444Z [info     ] 2025-01-26 17:41:13,802 | WARNING  | py.warnings          | /home/victor/Desktop/TESTE/code-challenge/.meltano/extractors/tap-postgres/venv/lib/python3.11/site-packages/singer_sdk/connectors/sql.py:1116: SAWarning: Did not recognize type 'bpchar' of column 'territory_description' cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.802575Z [info     ]   columns = inspector.get_columns(table_name, schema_name) cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.802663Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.802766Z [info     ] 2025-01-26 17:41:13,802 | INFO     | target-csv.public-region | Setting up public-region cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.802880Z [info     ] 2025-01-26 17:41:13,802 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.802961Z [info     ] 2025-01-26 17:41:13,802 | INFO     | target-csv.public-shippers | Initializing target sink for stream 'public-shippers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.804236Z [info     ] 2025-01-26 17:41:13,804 | INFO     | target-csv.public-shippers | Setting up public-shippers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.804626Z [info     ] 2025-01-26 17:41:13,804 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.804780Z [info     ] 2025-01-26 17:41:13,804 | INFO     | target-csv.public-suppliers | Initializing target sink for stream 'public-suppliers'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.808394Z [info     ] 2025-01-26 17:41:13,808 | INFO     | target-csv.public-suppliers | Setting up public-suppliers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.809394Z [info     ] 2025-01-26 17:41:13,809 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.011199235916137695, "tags": {"stream": "public-territories", "pid": 25068, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.809575Z [info     ] 2025-01-26 17:41:13,809 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "public-territories", "pid": 25068, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.809727Z [info     ] 2025-01-26 17:41:13,809 | INFO     | tap-postgres.public-us_states | Beginning full_table sync of 'public-us_states'... cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.809820Z [info     ] 2025-01-26 17:41:13,809 | INFO     | tap-postgres.public-us_states | Tap has custom mapper. Using 1 provided map(s). cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.811018Z [info     ] 2025-01-26 17:41:13,810 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.811210Z [info     ] 2025-01-26 17:41:13,810 | INFO     | target-csv.public-territories | Initializing target sink for stream 'public-territories'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.812264Z [info     ] 2025-01-26 17:41:13,812 | INFO     | target-csv.public-territories | Setting up public-territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.814025Z [info     ] 2025-01-26 17:41:13,813 | INFO     | target-csv           | Initializing 'target-csv' target sink... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.814207Z [info     ] 2025-01-26 17:41:13,813 | INFO     | target-csv.public-us_states | Initializing target sink for stream 'public-us_states'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.815551Z [info     ] 2025-01-26 17:41:13,815 | INFO     | target-csv.public-us_states | Setting up public-us_states cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.821399Z [info     ] 2025-01-26 17:41:13,821 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "sync_duration", "value": 0.0115203857421875, "tags": {"stream": "public-us_states", "pid": 25068, "context": {}, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.821617Z [info     ] 2025-01-26 17:41:13,821 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "public-us_states", "pid": 25068, "context": {}}} cmd_type=elb consumer=False job_name=dev:tap-postgres-to-target-csv name=tap-postgres producer=True run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=tap-postgres
2025-01-26T20:41:13.915858Z [info     ] 2025-01-26 17:41:13,915 | INFO     | target-csv           | Target 'target-csv' completed reading 1234 lines of input (13 schemas, 1207 records, 0 batch manifests, 14 state messages). cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.918793Z [info     ] 2025-01-26 17:41:13,918 | INFO     | target-csv.public-categories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-categories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.918973Z [info     ] 2025-01-26 17:41:13,918 | INFO     | target-csv.public-categories | Writing 8 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919139Z [info     ] 2025-01-26 17:41:13,918 | INFO     | target-csv.public-customers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-customers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919252Z [info     ] 2025-01-26 17:41:13,918 | INFO     | target-csv.public-customers | Writing 91 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919403Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-employees | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-employees.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919514Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-employees | Writing 9 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919654Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-products | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-products.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919791Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-products | Writing 77 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.919960Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-orders | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-orders.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.920113Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-orders | Writing 830 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.920208Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-employee_territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-employee_territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.920290Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-employee_territories | Writing 49 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.920403Z [info     ] 2025-01-26 17:41:13,919 | INFO     | target-csv.public-region | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-region.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.920523Z [info     ] 2025-01-26 17:41:13,920 | INFO     | target-csv.public-region | Writing 4 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.921430Z [info     ] 2025-01-26 17:41:13,921 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0028564929962158203, "tags": {"stream": "public-categories", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.921561Z [info     ] 2025-01-26 17:41:13,921 | INFO     | target-csv.public-suppliers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-suppliers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.921688Z [info     ] 2025-01-26 17:41:13,921 | INFO     | target-csv.public-suppliers | Writing 29 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.921779Z [info     ] 2025-01-26 17:41:13,921 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.003076314926147461, "tags": {"stream": "public-customers", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.922034Z [info     ] 2025-01-26 17:41:13,921 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0026056766510009766, "tags": {"stream": "public-products", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.922909Z [info     ] 2025-01-26 17:41:13,922 | INFO     | target-csv.public-us_states | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-us_states.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.923072Z [info     ] 2025-01-26 17:41:13,922 | INFO     | target-csv.public-us_states | Writing 51 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.923648Z [info     ] 2025-01-26 17:41:13,923 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.004026174545288086, "tags": {"stream": "public-region", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.924351Z [info     ] 2025-01-26 17:41:13,924 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.002853870391845703, "tags": {"stream": "public-suppliers", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.924486Z [info     ] 2025-01-26 17:41:13,924 | INFO     | target-csv.public-shippers | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-shippers.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.924590Z [info     ] 2025-01-26 17:41:13,924 | INFO     | target-csv.public-shippers | Writing 6 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.925673Z [info     ] 2025-01-26 17:41:13,925 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.006561994552612305, "tags": {"stream": "public-employees", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.925840Z [info     ] 2025-01-26 17:41:13,925 | INFO     | target-csv.public-territories | Writing to destination file '/home/victor/Desktop/TESTE/code-challenge/data/dump/public-territories.csv'... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.925929Z [info     ] 2025-01-26 17:41:13,925 | INFO     | target-csv.public-territories | Writing 53 records to file... cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.926210Z [info     ] 2025-01-26 17:41:13,926 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.007324695587158203, "tags": {"stream": "public-employee_territories", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.927165Z [info     ] 2025-01-26 17:41:13,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.0049877166748046875, "tags": {"stream": "public-us_states", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.927387Z [info     ] 2025-01-26 17:41:13,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.006681203842163086, "tags": {"stream": "public-shippers", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.927805Z [info     ] 2025-01-26 17:41:13,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.006030559539794922, "tags": {"stream": "public-territories", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.927976Z [info     ] 2025-01-26 17:41:13,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.008755922317504883, "tags": {"stream": "public-orders", "pid": 25070, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.928957Z [info     ] 2025-01-26 17:41:13,928 | INFO     | target-csv.public-categories | Cleaning up public-categories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929133Z [info     ] 2025-01-26 17:41:13,928 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "public-categories", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929251Z [info     ] 2025-01-26 17:41:13,928 | INFO     | target-csv.public-customer_customer_demo | Cleaning up public-customer_customer_demo cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929370Z [info     ] 2025-01-26 17:41:13,928 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_customer_demo", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929487Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-customer_demographics | Cleaning up public-customer_demographics cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929598Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 0, "tags": {"stream": "public-customer_demographics", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929710Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-customers | Cleaning up public-customers cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929821Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "public-customers", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.929941Z [info     ] 2025-01-26 17:41:13,929 | INFO     | target-csv.public-employee_territories | Cleaning up public-employee_territories cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
2025-01-26T20:41:13.930101Z [info     ] 2025-01-26 17:41:13,929 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "public-employee_territories", "pid": 25070}} cmd_type=elb consumer=True job_name=dev:tap-postgres-to-target-csv name=target-csv producer=False run_id=c7ffca4b-c1a5-4af8-8fd0-ed96cf6ea954 stdio=stderr string_id=target-csv
