2025-01-27T19:30:08.833146Z [info     ] 2025-01-27 16:30:08,832 | INFO     | tap-csv.categories   | Beginning full_table sync of 'categories'... cmd_type=elb consumer=False job_name=dev:tap-csv-to-target-postgres name=tap-csv producer=True run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=tap-csv
2025-01-27T19:30:11.772300Z [info     ] 2025-01-27 16:30:11,771 | INFO     | target-postgres.customers | Inserting with SQL: INSERT INTO c4669c32_be7f_45d5_9cc7_0aed4fad67fa (customer_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax) VALUES (:customer_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.774534Z [info     ] 2025-01-27 16:30:11,774 | INFO     | target-postgres.order_details | Inserting with SQL: INSERT INTO "58fc4eb8_5e0b_447d_9ca1_96f4daf34ee1" (order_id, product_id, unit_price, quantity, discount) VALUES (:order_id, :product_id, :unit_price, :quantity, :discount) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.780008Z [info     ] 2025-01-27 16:30:11,779 | INFO     | target-postgres.employee_territories | Inserting with SQL: INSERT INTO c3ee37a8_5b4f_4fb8_8d97_34970f4a84d5 (employee_id, territory_id) VALUES (:employee_id, :territory_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.782819Z [info     ] 2025-01-27 16:30:11,782 | INFO     | target-postgres.categories | Inserting with SQL: INSERT INTO dad22b71_9f02_4465_9765_454d66ac7fb1 (category_id, category_name, description, picture) VALUES (:category_id, :category_name, :description, :picture) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.826032Z [info     ] 2025-01-27 16:30:11,825 | INFO     | target-postgres.orders | Inserting with SQL: INSERT INTO "96f5b980_4dd2_422b_9145_f236040dba80" (order_id, customer_id, employee_id, order_date, required_date, shipped_date, ship_via, freight, ship_name, ship_address, ship_city, ship_region, ship_postal_code, ship_country) VALUES (:order_id, :customer_id, :employee_id, :order_date, :required_date, :shipped_date, :ship_via, :freight, :ship_name, :ship_address, :ship_city, :ship_region, :ship_postal_code, :ship_country) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.836441Z [info     ] 2025-01-27 16:30:11,835 | INFO     | target-postgres.region | Inserting with SQL: INSERT INTO aba0a208_5aab_472c_8e64_ec328a6fca7b (region_id, region_description) VALUES (:region_id, :region_description) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.838250Z [info     ] 2025-01-27 16:30:11,837 | INFO     | target-postgres.products | Inserting with SQL: INSERT INTO a16df1c4_14b4_480f_83cb_286e3986e8c2 (product_id, product_name, supplier_id, category_id, quantity_per_unit, unit_price, units_in_stock, units_on_order, reorder_level, discontinued) VALUES (:product_id, :product_name, :supplier_id, :category_id, :quantity_per_unit, :unit_price, :units_in_stock, :units_on_order, :reorder_level, :discontinued) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.844943Z [info     ] 2025-01-27 16:30:11,844 | INFO     | target-postgres.employees | Inserting with SQL: INSERT INTO "89317308_7391_482b_8887_48babfb070bc" (employee_id, last_name, first_name, title, title_of_courtesy, birth_date, hire_date, address, city, region, postal_code, country, home_phone, extension, photo, notes, reports_to, photo_path) VALUES (:employee_id, :last_name, :first_name, :title, :title_of_courtesy, :birth_date, :hire_date, :address, :city, :region, :postal_code, :country, :home_phone, :extension, :photo, :notes, :reports_to, :photo_path) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.860000Z [info     ] 2025-01-27 16:30:11,859 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.1895923614501953, "tags": {"stream": "categories", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.868374Z [info     ] 2025-01-27 16:30:11,868 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.19431209564208984, "tags": {"stream": "region", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.876506Z [info     ] 2025-01-27 16:30:11,876 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2057023048400879, "tags": {"stream": "employees", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.893780Z [info     ] 2025-01-27 16:30:11,893 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.2232518196105957, "tags": {"stream": "employee_territories", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.915061Z [info     ] 2025-01-27 16:30:11,914 | INFO     | target-postgres.shippers | Inserting with SQL: INSERT INTO "16051808_fec4_44c4_87c5_dcba5eb036b9" (shipper_id, company_name, phone) VALUES (:shipper_id, :company_name, :phone) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.928308Z [info     ] 2025-01-27 16:30:11,927 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.25632381439208984, "tags": {"stream": "products", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.930216Z [info     ] 2025-01-27 16:30:11,929 | INFO     | target-postgres.suppliers | Inserting with SQL: INSERT INTO "0e8b94c4_1025_4097_8bb6_59b96c03f8f9" (supplier_id, company_name, contact_name, contact_title, address, city, region, postal_code, country, phone, fax, homepage) VALUES (:supplier_id, :company_name, :contact_name, :contact_title, :address, :city, :region, :postal_code, :country, :phone, :fax, :homepage) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.939900Z [info     ] 2025-01-27 16:30:11,939 | INFO     | target-postgres.territories | Inserting with SQL: INSERT INTO d2c0a7f2_791c_441f_9cf5_ba9f62d7e2d0 (territory_id, territory_description, region_id) VALUES (:territory_id, :territory_description, :region_id) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.944973Z [info     ] 2025-01-27 16:30:11,944 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.08469533920288086, "tags": {"stream": "shippers", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.954326Z [info     ] 2025-01-27 16:30:11,953 | INFO     | target-postgres.us_states | Inserting with SQL: INSERT INTO "1f5acac7_0780_443a_9ec2_ae2e91e9ea41" (state_id, state_name, state_abbr, state_region) VALUES (:state_id, :state_name, :state_abbr, :state_region) cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.955745Z [info     ] 2025-01-27 16:30:11,955 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.28539013862609863, "tags": {"stream": "customers", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.969606Z [info     ] 2025-01-27 16:30:11,969 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.1010284423828125, "tags": {"stream": "suppliers", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.978521Z [info     ] 2025-01-27 16:30:11,978 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.10162687301635742, "tags": {"stream": "territories", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:11.986468Z [info     ] 2025-01-27 16:30:11,986 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.09251093864440918, "tags": {"stream": "us_states", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.047656Z [info     ] 2025-01-27 16:30:12,047 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.3762493133544922, "tags": {"stream": "orders", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.088076Z [info     ] 2025-01-27 16:30:12,087 | INFO     | singer_sdk.metrics   | METRIC: {"type": "timer", "metric": "batch_processing_time", "value": 0.41718292236328125, "tags": {"stream": "order_details", "pid": 136788, "status": "succeeded"}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.093349Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.categories | Cleaning up categories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.093592Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 8, "tags": {"stream": "categories", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.093713Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.customers | Cleaning up customers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.093829Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 91, "tags": {"stream": "customers", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.093938Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.employee_territories | Cleaning up employee_territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094039Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 49, "tags": {"stream": "employee_territories", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094143Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.employees | Cleaning up employees cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094347Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 9, "tags": {"stream": "employees", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094456Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.order_details | Cleaning up order_details cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094585Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 2155, "tags": {"stream": "order_details", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094669Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.orders | Cleaning up orders cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094745Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 830, "tags": {"stream": "orders", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094820Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.products | Cleaning up products cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094894Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 77, "tags": {"stream": "products", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.094969Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.region | Cleaning up region cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095044Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 4, "tags": {"stream": "region", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095140Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.shippers | Cleaning up shippers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095237Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 6, "tags": {"stream": "shippers", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095330Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.suppliers | Cleaning up suppliers cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095433Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 29, "tags": {"stream": "suppliers", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095550Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.territories | Cleaning up territories cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095646Z [info     ] 2025-01-27 16:30:12,093 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 53, "tags": {"stream": "territories", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095739Z [info     ] 2025-01-27 16:30:12,093 | INFO     | target-postgres.us_states | Cleaning up us_states cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095834Z [info     ] 2025-01-27 16:30:12,094 | INFO     | singer_sdk.metrics   | METRIC: {"type": "counter", "metric": "record_count", "value": 51, "tags": {"stream": "us_states", "pid": 136788}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.095930Z [info     ] 2025-01-27 16:30:12,094 | INFO     | target-postgres      | Emitting completed target state {"bookmarks": {"categories": {}, "customers": {}, "employee_territories": {}, "employees": {}, "order_details": {}, "orders": {}, "products": {}, "region": {}, "shippers": {}, "suppliers": {}, "territories": {}, "us_states": {}}} cmd_type=elb consumer=True job_name=dev:tap-csv-to-target-postgres name=target-postgres producer=False run_id=67d0a3bd-9ee9-4e21-b8f9-0e3ac8e55788 stdio=stderr string_id=target-postgres
2025-01-27T19:30:12.177838Z [info     ] Incremental state has been updated at 2025-01-27 19:30:12.177771+00:00.
2025-01-27T19:30:12.286360Z [info     ] Block run completed.           block_type=ExtractLoadBlocks err=None set_number=0 success=True
